dos_id,name,filed,entity_type,county,jurisdiction,process_name,process_address,process_address_2,process_city,process_state,process_zip
8018270,"SOUTH LEWIS REDEMPTION & BEVERAGE, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Lewis,New York,"SOUTH LEWIS REDEMPTION & BEVERAGE, LLC",7109 walker rd.,,PORT LEYDEN,NY,13433
8018272,EISNER ESSEX LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,EISNER ESSEX LLC,1552 51ST STREET,,BROOKLYN,NY,11219
8018273,208 HOME BH LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,HADAS MORGENSTERN,100 MERRICK ROAD STE 400E,,ROCKVILLE CENTRE,NY,11570
8018274,M.A. AUTO LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,MOHAMMED AL HUMAIKANI,1776 ABBOTT ROAD,,LACKAWANNA,NY,14218
8018275,THREE GUYS RENOVATION INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,THREE GUYS RENOVATION INC.,2171 68TH ST #5B,,BROOKLYN,NY,11204
8018276,CHV 1755 BERGEN STREET HOUSING DEVELOPMENT FUND CORPORATION,2026-09-10,DOMESTIC NOT-FOR-PROFIT CORPORATION (HOUSING DEVELOPMENT FUND COMPANY) (ARTICLE XI),Kings,New York,"c/o caba housing ventures, inc.",1720 church avenue,2nd floor,BROOKLYN,NY,11226
8018277,DAVESTRUCKSOURCE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Tompkins,New York,DAVESTRUCKSOURCE LLC,526 Peru Rd,,Groton,NY,13073
8018279,QTR CONSULTING ASSOCIATES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,QTR CONSULTING ASSOCIATES LLC,21 East 87th Street,,New York,NY,10028
8018280,THE OFFICE CHARTERS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Stephen Annunziata,135 East Main Street,Unit 4,Washingtonville,NY,10992
8018281,J&C PRIME GROUP LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,JULIAN FERNANDO SABOGAL ARANGO,97-11 HORACE HARDING EXPY,APT 16D,CORONA,NY,113684708
8018282,"EDHI MANAGEMENT, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,"EDHI Management, LLC","c/o Syed W. Quadri, CPA, PC",P.O. Box 100,Farmingdale,NY,11735
8018283,CROWNED IN CARE & WELLNESS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Crowned in Care &amp; Wellness LLC,147-04 Foch Blvd,Suite 1,Jamaica,NY,114361300
8018284,404 MAZEL LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Moshe Khoshkheraman,51 E Houston st,office,New york,NY,10012
8018285,QUARTUS MEDIA LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,QUARTUS MEDIA LLC,35 DRAKE LANE,,MANHASSET,NY,11030
8018286,AMERICAN HOME STEWARD INCORPORATED,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,AMERICAN HOME STEWARD Incorporated,1001 newkirk ave,,Brooklyn,NY,11230
8018287,EVERSTOCK COMMERCE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,EVERSTOCK COMMERCE LLC,2051 Baylis Ave,,Elmont,NY,11003
8018288,CLEVER CAT CONSULTING LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Soho Workspaces Inc.,"447 Broadway, 2nd Floor",,New York,NY,10013
8018289,THE GEM TABLE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,THE GEM TABLE LLC,608 5TH AVE STE 403,,NEW YORK,NY,10020
8018290,BALITTO'S BRO'S LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,omar brown,2970 marion ave,apt 5b,bronx,NY,10458
8018291,MALONEY HOSPITALITY GROUP LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Brinley Maloney,124 Rowayton Avenue,,Norwalk,CT,06853
8018292,"CREGG FUND, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Onondaga,New York,"CREGG FUND, LLC",783 andrews road,,SKANEATELES,NY,13152
8018293,WORK4U LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,WORK4U LLC,7842 76th St,,Glendale,NY,11385
8018294,PACK CHASER LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,Richard Joseph Capaldo,898 Buffalo Rd,Apt 114,Rochester,NY,14624
8018295,GLORY LINE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,572 OCEAN PKWY,APT 1G,,BROOKLYN,NY,11218
8018296,FORGE & FOUNDATION LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Northwest Registered Agent LLC,418 Broadway,STE N,Albany,NY,12207
8018297,"THE GAVYN AVERY DRAGO FOUNDATION, INC.",2026-09-10,DOMESTIC NOT-FOR-PROFIT CORPORATION,Suffolk,New York,"THE GAVYN AVERY DRAGO FOUNDATION, INC.",po box 742,,MATTITUCK,NY,11952
8018298,SAHTEIN CREATIVE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,SAHTEIN CREATIVE LLC,45 Main St Ste 240 #625740,,Brooklyn,NY,11201
8018300,ROXBURY PAINT AND REPAIR LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8018301,BRISTLECONE HOSPITALITY CONSULTING LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,The Company,c/o Ross Katz & Pachnanda PLLC,"1430 Broadway, 8th Floor",New York,NY,10018
8018302,212 JEFFERSON AVE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Oneida,New York,ENISSA OGIEVICH,212 JEFFERSON AVE,,UTICA,NY,13501
8018303,OC 92 BAY STREET LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,OC 92 Bay Street LLC,"1133 Broadway, Suite 701",,New York,NY,10010
8018304,MC HOME IMPROVEMENT PRO LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,nancy sosoranga,44 n perkins ave,,elmsford,NY,10523
8018305,"BABURAC MEDICAL SUPPLIES, INC.",2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,KATERYNA TKACHENKO,3089 BRIGHTON 3 STREET,,BROOKLYN,NY,11235
8018306,BUILDORA CONTRACTING INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,NAJUM RIAZ,81-18 91ST AVE FL 1,,WOODHAVEN,NY,11421
8018307,770 INSULATION INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,New York,New York,TAMAR ASSOR,453 6th AVE,,NEW YORK,NY,10011
8018308,LANOBA DESIGN LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8018309,FRANKS DELI LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Franklin Guerrero,500 broadway apt 3,,Passiac,NJ,07055
8018311,TOP TIER 1 CORP.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,SANDEEP SINGH,177 42 145TH DRIVE,2 FL,JAMAICA,NY,11434
8018312,LARISSA 4 YOU INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Rockland,New York,"COHEN, LABARBERA & LANDRIGAN, LLP",99 BROOKSIDE AVENUE,,CHESTER,NY,10918
8018313,SILVERGLADE CONSULTING LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8018315,"ESSEX ONE FIVE, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Sungmee Cho,63 Flushing Ave,"Building 303, Suite 709",Brooklyn,NY,11205
8018316,REAL IP LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Melissa Betancourt,"636 Broadway, Suite 516",,New York,NY,10012
8018317,1 MIELE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,JONAH KAHAN,1 MIELE RD,UNIT 201,MONSEY,NY,10952
8018318,THE BOSS GENERAL CONSTRUCTION I CORP.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Albany,New York,LUIS ALBERTO CAGUANA PALAGUACHI,987 State St,Apt 2,Albany,NY,12203
8018319,92-94 N 9TH ST CONDOMINIUM HOA INC.,2026-09-10,DOMESTIC NOT-FOR-PROFIT CORPORATION,Kings,New York,92-94 N 9TH ST CONDOMINIUM HOA INC.,92-94 n 9th st,,BROOKLYN,NY,11249
8018320,USIBRAD LOGISTICS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,USMAN DARAJA,215 BUSH STREET,APT 1D,BRONX,NY,10457
8018321,"PERKS & PAGES, INC.",2026-09-10,DOMESTIC BUSINESS CORPORATION,Wayne,New York,Erin Schumaker,5872 Walworth Rd,,Ontario,NY,14519
8018323,AMBIENT US LTD.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,Ambient US Ltd.,21250 Hawthorne Blvd. suite 500 Unit#48,C/O Fair Consulting USA,Torrance,CA,90503
8018324,COALE & STONE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,COALE &amp; STONE LLC,46 COALE AVE,,STATEN ISLAND,NY,10314
8018326,TASKMERIT LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Dutchess,New York,TASKMERIT LLC,521 Creek Rd,,Poughkeepsie,NY,12601
8018330,ON CLOUD BY BP LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,BOLIVAR PIMENTEL,224 NAPLES TER APT 1B,,BRONX,NY,10463
8018331,VICKY'S MARKETPLACE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,FORMX CORPORATE SERVICES LLC,"3215 FAIRMONT AVE., STE. A",,OCEAN,NJ,07712
8018332,862 KENT EQUITIES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,862 KENT EQUITIES LLC,670 MYRTLE AVE STE 438,,BROOKLYN,NY,11205
8018333,"GOLD LEADER AI, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,"Gold Leader AI, LLC",224 East 85th Street #1A,,New York,NY,10028
8018335,TRAVERS AGRICULTURAL CONSULTING LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,TRAVERS AGRICULTURAL CONSULTING LLC,475 Wardell Road,,RUSH,NY,14543
8018337,JFK 1 LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,TORKIAN GROUP,1650 BROADWAY 9TH FL,,NEW YORK,NY,10019
8018338,LAUREN PHELPS BOOKS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Lauren Phelps,252 Beaver Dam Rd,,Brookhaven,NY,11719
8018339,Z TARA LLC NY,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Z TARA LLC NY,108 ELIZABETH STREET,,FLORAL PARK,NY,11001
8018340,QUINTUNAS PROPERTIES HOLDINGS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,QUINTUNAS PROPERTIES HOLDINGS LLC,667 RIDGE HILL BLVD #1002,,YONKERS,NY,10710
8018342,APRORIDES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Schenectady,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8018343,1735 MANSION ST LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Joseph Levy,2361 Nostrand Ave,STE 513,Brooklyn,NY,11210
8018344,ASR LP EQUITY LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,ASR LP EQUITY LLC,PO BOX 10873,,ALBANY,NY,12201
8018345,GENUINE PLUMBING INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Rockland,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8018347,GONZOS KITCHEN LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,GONZOS KITCHEN LLC,1 CURRY WALK,,BUFFALO,NY,14204
8018350,AMORES TAILOR AND ALTERATIONS INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,INES AMORES AGUIRRE,8623 115TH ST,,RICHMOND HILL,NY,11418
8018351,STRATAPILLAR LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Herkimer,New York,Brian Frank,111 Litchfield Rd,,Frankfort,NY,13340
8018352,MIANA BROTHERS INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Dutchess,New York,Miana Brothers Inc.,2337 Route 9D,,Wappingers Falls,NY,12590
8018354,LEESHAWN JACOBS REAL ESTATE & HOMES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,LEESHAWN JACOBS REAL ESTATE & HOMES LLC,255 E 176th St Apt 2E,,Bronx,NY,10457
8018355,MATACARES.INV CORP.,2026-09-10,DOMESTIC NOT-FOR-PROFIT CORPORATION,Kings,New York,MATACARES.INV CORP.,45 main st ste 240,#267718,BROOKLYN,NY,112011098
8018356,HONEST PARTNERS TAX ADVISORS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,DANIELLE DENALLI,1036 CASTLE HILL AVE,,BRONX,NY,10472
8018357,WESTMONT HOLDINGS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,KAMAL BHATTI,4 DOVER LN,,YONKERS,NY,10710
8018358,ROUDY CORP.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,ILYAS AHMAD,120-20 MERRICK BLVD,,JAMAICA,NY,11434
8018361,CINROCREALTY LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8018363,VICTORIOUS SOLUTIONS GROUP INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Nassau,New York,VICTORIOUS SOLUTIONS GROUP INC.,12 Adelaide St,,Floral Park,NY,11001
8018364,RAKA MANAGEMENT CORPORATION,2026-09-10,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Aryan Vahie,71 Semton Blvd,,Franklin Square,NY,11010
8018365,FOREVER FARMS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Chautauqua,New York,Nicholas Smith,2101 Cheltenham Road,,Columbus,NY,43220
8018368,"ADAMS, ART & DESIGN, INC.",2026-09-10,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Douglas Adams,3 Cold Spring Hills Road,,Huntington,NY,11743
8018369,RAJA HOLDINGS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Najia Raja,16 Tobias Street,,Hicksville,NY,11801
8018370,ABR LOGISTICS INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,ABR Logistics Inc.,2580 Ocean Parkway,Apt 3F,Brooklyn,NY,11235
8018373,FGEEH CONTRACTING & CONSTRUCTION LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Fgeeh Contracting & Construction LLC,473 5th Avenue,,Brooklyn,NY,11215
8018374,BRONXMADE COLLECTIVE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8018376,P&S ROSENBERG CORP.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,P&S ROSENBERG CORP.,447 Foster Avenue,APT #3,Brooklyn,NY,11230
8018378,UNICORN HOME WORKS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,UNICORN HOME WORKS LLC,"31 South Street, Apt. 1W",,Mt. Vernon,NY,10550
8018379,"40-44 PRICES LANE HOMEOWNERS ASSOCIATION, INC.",2026-09-10,DOMESTIC NOT-FOR-PROFIT CORPORATION,Richmond,New York,"40-44 PRICES LANE HOMEOWNERS ASSOCIATION, INC.",40 prices lane,,STATEN ISLAND,NY,10314
8018383,CARSON STYLES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Carson Feld,70 Mendota Avenue,,Rye,NY,10580
8018384,SHERIF HALAL BITES FOOD CORPORATION,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,SHERIF HALAL BITES FOOD CORPORATION,324 27 AVE APT 2C,,ASTORIA,NY,11102
8018385,53 LINCOLN BLVD LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Hamptons Tax & Advisory Services LLC,63 E Montauk Hwy,,HamptonBays,NY,11946
8018386,WARRIOR REPAIR LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8018387,23-48 31ST DRIVE FUNDING LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,c/o Adam Steiner,Rick Steiner Fell & Benowitz,90 Broad Street - 25th Floor,NEW YORK,NY,10004
8018389,HRTW LP MANCO SFT LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,"InCorp Services, Inc.",One Commerce Plaza,99 Washington Ave. Ste 805-A,Albany,NY,122102822
8018391,RYDEN ASSOCIATES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,RYDEN ASSOCIATES LLC,329 South Oyster Bay Rd #2245,,PLAINVIEW,NY,11803
8018392,PAMIR STROY INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,ORAZ ELNAZAROV,2785 E 15TH ST APT 2R,,BROOKLYN,NY,11235
8018393,GUTMANN HOME REPAIR LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Gutmann Home Repair LLC,2305 Clark St,,New Windsor,NY,12553
8018394,ESSA LUXRIDES INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,YASIR ARFAT,1801 50TH ST,APT B9,BROOKLYN,NY,11204
8018395,A3 CONTRACTING GROUP INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Westchester,New York,A3 CONTRACTING GROUP INC.,59 FLORENCE STREET,,YONKERS,NY,10704
8018396,INFLUENCER PROJECT RS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,"InCorp Services, Inc.",One Commerce Plaza,99 Washington Ave. Ste 805-A,Albany,NY,122102822
8018397,MECONOPSIS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,c/o Meconopsis LLC,"1632 1st Ave., #323",,New York,NY,10028
8018398,SEGVBC INC.,2026-09-10,DOMESTIC NOT-FOR-PROFIT CORPORATION,Suffolk,New York,SEGVBC INC.,29 cynthia dr,,FARMINGVILLE,NY,11738
8018399,"BRIGHT SUNNY SKIES, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Roni Mostafa,"26 Glen Rd,",,Westbury,NY,11590
8018400,8 EAST 30TH STREET MEMBERS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,8 EAST 30TH STREET MEMBERS LLC,227 Sea Breeze Avenue,"Suite C-403, Floor 4",Brooklyn,NY,11224
8018402,ZEROSIX HOSPITALITY LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8018403,"LV OCEANVIEW, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Vera Lugovskaya,1311 Brightwater Ave APT 16J,,Brooklyn,NY,11235
8018404,230 WILLIS AVENUE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,ACCUMERA LLC,"911 CENTRAL AVE., #101",,ALBANY,NY,12206
8018405,MCHENRY BALLROOM LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8018406,SWIFTERA CAPITAL LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,SWIFTERA CAPITAL LLC,125 PARK AVENUE 25TH FLOOR,,NEW YORK,NY,10017
8018407,TIDY CLEANERS INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,New York,New York,Marcus Tan,765 51st Street,,Brooklyn,NY,11220
8018409,"STATEN ISLAND CHAPTER OF JACK AND JILL OF AMERICA, INC.",2026-09-10,DOMESTIC NOT-FOR-PROFIT CORPORATION,Richmond,New York,"STATEN ISLAND CHAPTER OF JACK AND JILL OF AMERICA, INC.",99 washington avenue,suite 700,ALBANY,NY,12260
8018410,FROYO HOLDINGS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,Mustafa Awadeh,77 Hylan Blvd,,Staten Island,NY,10305
8018411,R AND R 8 EAST 30TH STREET MANAGER LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,R AND R 8 EAST 30TH STREET MANAGER LLC,227 Sea Breeze Avenue,"Suite 403, Floor 4",Brooklyn,NY,11224
8018412,AR NUTRITION LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,AR NUTRITION LLC,55-15 VAN CLEEF ST,,CORONA,NY,11368
8018414,KIDSWORLD OF WEST FORDHAM LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,ABE HARARI,2022 WEST ST,,BROOKLYN,NY,11223
8018415,5 CHELMSFORD DRIVE LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,ACCUMERA LLC,"911 CENTRAL AVE., #101",,ALBANY,NY,12206
8018416,HE XUAN INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,HE XUAN INC.,46-28 Kissena Blvd,,Flushing,NY,11355
8018417,AAA LUXRIDES INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,New York,New York,MUHAMMAD AWAIS AZHAR,2257 VICTORY BLVD,,STATEN ISLAND,NY,10314
8018418,BEVERLY TOWERS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,BEVERLY TOWERS LLC,84-21 BEVERLY ROAD,,KEW GARDENS,NY,11415
8018419,NEWHARDING LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,NewHarding LLC,PO Box 575,,Howell,NJ,07731
8018420,UZM GROUP LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,MALIHA N BHATTI,69 Gates Ave,,Valley Stream,NY,11580
8018422,SUNRISE MULTISERVICES CORP.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,RENE JAVIER CASAMAYOURET DENIS,13760 45TH AVE APT 3A,,FLUSHING,NY,11355
8018423,K FAMILY BAGEL INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,K FAMILY BAGEL INC.,1360 LAKELAND AVE SUITE F/G,,BOHEMIA,NY,11716
8018424,INDEPENDENT STANDARD INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8018425,SUFFERN ESTATES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,Suffern Estates LLC,18 Aselin Dr,,Spring Valley,NY,10977
8018426,"AIRE USA, INC.",2026-09-10,DOMESTIC BUSINESS CORPORATION,Westchester,New York,"c/o Vcorp Agent Services, Inc.",25 Robert Pitt Drive,Suite 204,Monsey,NY,10952
8018427,FIVE AND TWO CHEF SERVICES LIMITED LIABILITY COMPANY,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8018428,ADAMANTE LUXURY STUDIO CORP.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Queens,New York,MARTHA J VELASCO,92-30 91ST AVE,,JAMAICA,NY,11421
8018429,"VIENNA ENTERTAINMENT GROUP, INC.",2026-09-10,DOMESTIC BUSINESS CORPORATION,Nassau,New York,FARHAD MOHAMMAADIEH,11 SOPHIA ST.,,BETHPAGE,NY,11714
8018430,BLUEVER INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,Bluever Inc.,36 Taaffe Place #301,,Brooklyn,NY,11249
8018431,BEHIND THE WALLS GC INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Westchester,New York,BEHIND THE WALLS GC INC.,445 East Main Street,,Jefferson Valley,NY,10535
8018432,JUCA TRUCKING CORP.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Ulster,New York,JUCA TRUCKING CORP.,325 Kyserike Rd,,High Falls,NY,12440
8018433,"WATERTOWER PROPERTIES, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Hamilton,New York,"Watertower Properties, LLC",1211 River Road,,Hamilton,NY,13346
8018435,HM MULTISERVICES LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,HM MULTISERVICES LLC,25-56 98TH ST,,EAST ELMHURST,NY,11369
8018436,WELL-AURA INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,Abdul Khan,2775 E 12th St,Apt 214,Brooklyn,NY,11235
8018437,LMS LENDING LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,LMS LENDING LLC,43 CLARK AVENUE,,MASSAPEQUA,NY,11758
8018438,WESTXCAB INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Westchester,New York,WESTXCAB INC.,"1025 Westchester Ave, LL-15",Suite 104B,White Plains,NY,10604
8018439,HSENCE INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Kings,New York,HSENCE INC.,1723 EAST 12TH STREET FL 5,,"BROOKLYN,",NY,11229
8018440,MIKA PARTNERS LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Miguel Angel Rojas Rosas,7211 Myrtle Ave,Apt 2,Ridgewood,NY,11385
8018441,LITTLE THINGS HOSPITALITY LLC,2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Little Things Hospitality LLC,18 East Ave,,Coram,NY,11727
8018442,LIGHTNING DATE INC.,2026-09-10,DOMESTIC BUSINESS CORPORATION,Westchester,New York,Lightning Date Inc.,200 Lyncroft Rd,,New Rochelle,NY,10804
8018443,"FAIRVIEW HOMES ACQUISITION, LLC",2026-09-10,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,CORPORATION SERVICE COMPANY,80 STATE STREET,,ALBANY,NY,122072543
